customer_id,recency,frequency,avg_order_value
18215.0,88,1,299.34
18216.0,30,1,481.75
18217.0,28,2,310.88
18218.0,210,2,331.04
18219.0,2,10,206.98
18220.0,226,1,305.28
18221.0,21,5,208.32
18222.0,92,1,443.0
18223.0,4,14,463.18
18224.0,263,1,158.95
18225.0,2,12,459.09
18226.0,43,11,475.28
18227.0,217,1,93.75
18228.0,56,2,389.95
18229.0,11,20,363.84
18230.0,8,7,401.46
18231.0,191,5,416.65
18232.0,81,4,148.24
18233.0,325,1,440.0
18235.0,71,3,598.83
18236.0,29,6,147.04
18237.0,2,5,197.42
18239.0,218,5,312.32
18240.0,45,1,422.58
18241.0,9,17,121.95
18242.0,71,4,558.12
18245.0,6,7,366.72
18246.0,23,2,298.05
18248.0,122,2,402.01
18249.0,16,1,95.34
18250.0,309,1,349.27
18251.0,86,1,4314.72
18252.0,50,2,263.33
18255.0,88,1,103.3
18257.0,38,8,292.2
18259.0,24,3,779.53
18260.0,172,6,440.53
18261.0,42,2,162.12
18262.0,139,1,149.48
18263.0,25,3,404.39
18265.0,71,2,400.76
18268.0,133,1,25.5
18269.0,365,1,168.6
18270.0,37,2,141.58
18272.0,2,6,513.1
18273.0,1,3,68.0
18274.0,29,1,175.92
18276.0,43,1,335.86
18277.0,57,1,110.38
18278.0,73,1,173.9
18280.0,277,1,180.6
18281.0,180,1,80.82
18282.0,7,2,89.02
18283.0,3,16,130.93
18287.0,42,3,612.43
